X,words,sentiments,word,sentiment
3725,उत्साह,,enthusiasm,खुशी
3725,उत्साह,,enthusiasm,सकारात्मक
3725,उत्साह,,enthusiasm,आश्चर्य
3726,उमंग,,exaltation,खुशी
3726,उमंग,,exaltation,सकारात्मक
3726,उमंग,,exaltation,विश्वास
3747,प्रयास,,try,सकारात्मक
3748,आउँछ,,Arrival,आशा
3753,नराम्रो,,bad,रिस
3753,नराम्रो,,bad,घृणा
3753,नराम्रो,,bad,डर
3753,नराम्रो,,bad,नकारात्मक
3753,नराम्रो,,bad,दुखी
3755,नमिठाे,,namithae,नकारात्मक
3757,पीडाहरु,,pidaharu,दुखी
3758,लुकाइ,,hiding,डर
3759,सम्झिरहन्छु,,mentioning,प्रेम
3762,अासुकाे,,aasukae,दुखी
NA,अासुकाे,,aasukae,खुशी
3764,कठिन,,difficult,डर
,कठिन,,difficult,दुखी
3766,मेल,,mail,आशा
3776,आकाशैको,,towering,आशा
3776,आकाशैको,,towering,डर
3776,आकाशैको,,towering,सकारात्मक
3791,ढुंगे,,Dark,दुखी
3796,सुर्ता,,Sorrow,डर
3796,सुर्ता,,Sorrow,नकारात्मक
3796,सुर्ता,,Sorrow,दुखी
3800,भाकल,,vow,आशा
3800,भाकल,,vow,खुशी
3800,भाकल,,vow,सकारात्मक
3800,भाकल,,vow,विश्वास
3801,ज्यानको,,soul,प्रेम
3802,खाएँ,,eat,सकारात्मक
3805,स्याबास्स,,syabassa,सकारात्मक
3806,ऽऽऽऽऽऽऽऽऽऽऽ,,,NA
3807,डूब्यो,,loosing,दुखी
3808,छुट्टिने,,separate,दुखी
3809,बित्यो,,passed,दुखी
3819,सम्झनलाई,,painful,रिस
3819,सम्झनलाई,,painful,घृणा
3819,सम्झनलाई,,painful,डर
3819,सम्झनलाई,,painful,नकारात्मक
3819,सम्झनलाई,,painful,दुखी
3824,हिमालको,,mountain,आशा
3825,मर्यादाको,,dignity,सकारात्मक
3825,मर्यादाको,,dignity,विश्वास
3827,सल्केर,,took place,सकारात्मक
3828,दनदनी,,Aflame,सकारात्मक
3829,मृत्युको,,death,रिस
3829,मृत्युको,,death,आशा
3829,मृत्युको,,death,घृणा
3829,मृत्युको,,death,डर
3829,मृत्युको,,death,नकारात्मक
3829,मृत्युको,,death,दुखी
3829,मृत्युको,,death,आश्चर्य
3834,कोशीस,,pinnacle,सकारात्मक
3835,दिदै,,giving,सकारात्मक
3840,खानु,,eat,सकारात्मक
3844,मरिरहनु,,dying,रिस
3844,मरिरहनु,,dying,घृणा
3844,मरिरहनु,,dying,डर
3844,मरिरहनु,,dying,नकारात्मक
3844,मरिरहनु,,dying,दुखी
3845,दैबको,,daibako,सकारात्मक
3846,स्राप,,srapa,नकारात्मक
,स्राप,,,दुखी
3849,उम्र्यो,,sprouted,सकारात्मक
3850,सिमानामा,,border,देश्भक्ती
3867,बचनमा,,rooted,सकारात्मक
3867,बचनमा,,rooted,विश्वास
3868,बैर,,hostility,रिस
3868,बैर,,hostility,घृणा
3868,बैर,,hostility,नकारात्मक
3870,त्यागेर,,abandoning,दुखी
3871,सोचे,,thought,आशा
3874,गुन,,formula,सकारात्मक
3874,गुन,,formula,विश्वास
3876,बैरी,,Barry,दुखी
3888,मुर्छना,,murchana,दुखी
3889,मरेको,,dead,दुखी
3890,गित,,progress,आशा
3890,गित,,progress,खुशी
3890,गित,,progress,सकारात्मक
3895,क्रुर,,violent,रिस
3895,क्रुर,,violent,घृणा
3895,क्रुर,,violent,डर
3895,क्रुर,,violent,नकारात्मक
3895,क्रुर,,violent,आश्चर्य
3899,घाउ,,wound,रिस
3899,घाउ,,wound,डर
3899,घाउ,,wound,नकारात्मक
3899,घाउ,,wound,दुखी
3900,सिरानीमा,,pillow,सकारात्मक
3921,संघर्षका,,conflict,रिस
3921,संघर्षका,,conflict,डर
3921,संघर्षका,,conflict,नकारात्मक
3921,संघर्षका,,conflict,दुखी
3931,सह्रै,,rigor,घृणा
3931,सह्रै,,rigor,डर
3931,सह्रै,,rigor,नकारात्मक
3932,असजिलो,,uncomfortable,नकारात्मक
3933,उचाईमा,,height,सकारात्मक
3934,पुगेर,,reached,आशा
3935,मैदान,,ground,विश्वास
3936,भईदिनु,,bhaidinu,आशा
3937,मैदानमा,,ground,विश्वास
3938,उकालो,,uphill,आशा
3938,उकालो,,uphill,डर
3938,उकालो,,uphill,नकारात्मक
3938,उकालो,,uphill,सकारात्मक
3939,सन्तान,,children,प्रेम
NA,सन्तान,,children,देश्भक्ती
3941,स्वच्छन्द,,promiscuous,नकारात्मक
,स्वच्छन्द,,promiscuous,प्रेम
3942,आमाहरु,,mothers,देश्भक्ती
3943,छेउको,,side,देश्भक्ती
3944,अभिशप्त,,baneful,दुखी
3945,अफ्ठ्यारो,,difficulties,नकारात्मक
3945,अफ्ठ्यारो,,difficulties,दुखी
3946,गह्रो,,"hard,",दुखी
3949,उच्च,,superior,सकारात्मक
NA,उच्च,,superior,खुशी
3951,समुन्द्र,,sea,सकारात्मक
NA,समुन्द्र,,sea,सकारात्मक
,समुन्द्र,,sea,देश्भक्ती
,समुन्द्र,,sea,प्रेम
3954,साथि,,Best Friends,खुशी
NA,साथि,,Best Friends,प्रेम
3958,झिलिमिलि,,jhilimili,खुशी
3959,इर्ष्या,,jealousy,रिस
3959,इर्ष्या,,jealousy,घृणा
3959,इर्ष्या,,jealousy,डर
3959,इर्ष्या,,jealousy,नकारात्मक
3959,इर्ष्या,,jealousy,दुखी
,इर्ष्या,,jealousy,प्रेम
3961,धर्ति,,dharti,देश्भक्ती
3963,विघ्न,,disruption,रिस
3963,विघ्न,,disruption,डर
3963,विघ्न,,disruption,नकारात्मक
3963,विघ्न,,disruption,आश्चर्य
,विघ्न,,disruption,दुखी
3964,प्रगति,,progress,आशा
3964,प्रगति,,progress,खुशी
3964,प्रगति,,progress,सकारात्मक
3965,एकादेश,,-I,देश्भक्ती
3967,देश,,country,देश्भक्ती
3968,गुँरास,,Rhododendron,प्रेम
NA,गुँरास,,Rhododendron,देश्भक्ती
3969,रोधि,,rare,खुशी
3972,घर,,house,देश्भक्ती
3973,गरू,,Zion,देश्भक्ती
3977,आशिष,,blessing,आशा
3977,आशिष,,blessing,खुशी
3977,आशिष,,blessing,सकारात्मक
3977,आशिष,,blessing,विश्वास
3979,प्रियसी,,valentine,प्रेम
3981,जन्मभुमिले,,janmabhumile,देश्भक्ती
3982,दशा,,state,दुखी
,,,,नकारात्मक
3983,बिग्रेको,,corrupted,दुखी
,,,,नकारात्मक
3984,बिग्रेका,,corrupted,दुखी
3985,लडेर,,fighting,रिस
3985,लडेर,,fighting,नकारात्मक
3986,विरता,,virata,देश्भक्ती
3987,डढेको,,bURNT,घृणा
,डढेको,,bURNT,दुखी
3987,डढेको,,bURNT,नकारात्मक
3988,पोखु,,pokhu,दुखी
3992,पाहाड,,mountain,आशा
,पाहाड,,mountain,देश्भक्ती
3995,होओओओओ,,hooooo,खुशी
3998,स्वछन्द,,loose,खुशी
3999,जराहरु,,jaraharu,विश्वास
4001,अभिसक्त,,abhisakta,दुखी
4002,अप्ठ्यारो,,difficult,डर
NA,अप्ठ्यारो,,difficult,दुखी
4007,सम्हाली,,hold,प्रेम
NA,सम्हाली,,hold,दुखी
4008,जोगाएर,,preserved,प्रेम
4012,लजाउदै,,lajaudai,प्रेम
4017,पागल,,crazy,रिस
4017,पागल,,crazy,डर
4017,पागल,,crazy,नकारात्मक
4017,पागल,,crazy,दुखी
NA,पागल,,crazy,रिस
NA,पागल,,crazy,डर
NA,पागल,,crazy,नकारात्मक
NA,पागल,,crazy,प्रेम
4018,प्रेमी,,lover,आशा
4018,प्रेमी,,lover,खुशी
4018,प्रेमी,,lover,सकारात्मक
4018,प्रेमी,,lover,विश्वास
4019,बेहोसी,,careless,दुखी
4020,सम्हाल,,care,खुशी
4027,लडाइँ,,fight,रिस
4027,लडाइँ,,fight,डर
4027,लडाइँ,,fight,नकारात्मक
4031,दुखेको,,pain,डर
4031,दुखेको,,pain,नकारात्मक
4031,दुखेको,,pain,दुखी
4034,छलेको,,deceit,रिस
4034,छलेको,,deceit,घृणा
4034,छलेको,,deceit,डर
4034,छलेको,,deceit,नकारात्मक
4034,छलेको,,deceit,दुखी
4034,छलेको,,deceit,आश्चर्य
4039,छुट्ने,,leave,नकारात्मक
4039,छुट्ने,,leave,दुखी
4039,छुट्ने,,leave,आश्चर्य
4040,सेतै,,white,आशा
4040,सेतै,,white,खुशी
4040,सेतै,,white,सकारात्मक
4040,सेतै,,white,विश्वास
4051,फोटो,,photograph,प्रेम
4052,सेतो,,white,आशा
4052,सेतो,,white,खुशी
4052,सेतो,,white,सकारात्मक
4052,सेतो,,white,विश्वास
4054,रङ्गले,,purple,खुशी
4055,फूलबुट्टा,,the hems,खुशी
4057,जतन,,Save,खुशी
4057,जतन,,Save,सकारात्मक
4057,जतन,,Save,विश्वास
4061,आकाशै,,towering,आशा
4061,आकाशै,,towering,डर
4061,आकाशै,,towering,सकारात्मक
